amenity	airport	lv	Lidosta
amenity	arts_centre	lv	Mākslas centrs
amenity	atm	lv	Bankomāts
amenity	auditorium	lv	Auditorija
amenity	bank	lv	Banka
amenity	bar	lv	Bārs
amenity	bench	lv	Soliņš
amenity	bicycle_parking	lv	Velosipēdu novietne
amenity	bicycle_rental	lv	Velosipēdu noma
amenity	brothel	lv	Bordelis
amenity	bureau_de_change	lv	Valūtas maiņas punkts
amenity	bus_station	lv	Autoosta
amenity	cafe	lv	Kafejnīca
amenity	car_rental	lv	Autonoma
amenity	car_sharing	lv	Auto koplietošana
amenity	car_wash	lv	Automazgātava
amenity	casino	lv	Kazino
amenity	cinema	lv	Kino
amenity	clinic	lv	Klīnika
amenity	club	lv	Klubs
amenity	college	lv	Koledža
amenity	community_centre	lv	Sabiedriskais centrs
amenity	courthouse	lv	Tiesa
amenity	crematorium	lv	Krematorija
amenity	dentist	lv	Zobārsts
amenity	doctors	lv	Ārsti
amenity	dormitory	lv	Kopmītnes
amenity	drinking_water	lv	Dzeramais ūdens
amenity	driving_school	lv	Braukšanas skola
amenity	embassy	lv	Vēstniecība
amenity	emergency_phone	lv	Avārijas telefons
amenity	fast_food	lv	Bistro
amenity	ferry_terminal	lv	Prāmju termināls
amenity	fire_hydrant	lv	Hidrants
amenity	fire_station	lv	Ugunsdzēsēju depo
amenity	fountain	lv	Strūklaka
amenity	fuel	lv	Degviela
amenity	grave_yard	lv	Kapsēta
amenity	gym	lv	Fitnesa centrs / Sporta zāle
amenity	hall	lv	Zāle
amenity	health_centre	lv	Veselības centrs
amenity	hospital	lv	Slimnīca
amenity	hotel	lv	Viesnīca
amenity	hunting_stand	lv	Medību tornis
amenity	ice_cream	lv	Saldējums
amenity	kindergarten	lv	Bērnudārzs
amenity	library	lv	Bibliotēka
amenity	market	lv	Tirgus
amenity	marketplace	lv	Tirgus
amenity	mountain_rescue	lv	Kalnu glābēji
amenity	nightclub	lv	Naktsklubs
amenity	nursing_home	lv	Pansionāts
amenity	office	lv	Birojs
amenity	park	lv	Parks
amenity	parking	lv	Autostāvvieta
amenity	pharmacy	lv	Aptieka
amenity	place_of_worship	lv	Dievnams
amenity	police	lv	Policija
amenity	post_box	lv	Pastkaste
amenity	post_office	lv	Pasts
amenity	preschool	lv	Pirmsskolas apmācība
amenity	prison	lv	Cietums
amenity	pub	lv	Krogs
amenity	public_building	lv	Sabiedriskā ēka
amenity	public_market	lv	Tirgus
amenity	reception_area	lv	Uzņemšanas zona
amenity	recycling	lv	Pārstrādes punkts
amenity	restaurant	lv	Restorāns
amenity	retirement_home	lv	Pansionāts
amenity	sauna	lv	Sauna
amenity	school	lv	Skola
amenity	shelter	lv	Pajumte
amenity	shop	lv	Veikals
amenity	shopping	lv	Iepirkšanās
amenity	social_club	lv	Sociālais klubs
amenity	studio	lv	Studija
amenity	supermarket	lv	Lielveikals
amenity	taxi	lv	Taksometrs
amenity	telephone	lv	Publisks telefons
amenity	theatre	lv	Teātris
amenity	toilets	lv	Tualetes
amenity	townhall	lv	Rātsnams
amenity	university	lv	Universitāte
amenity	vending_machine	lv	Tirdzniecības automāts
amenity	veterinary	lv	Veterinārā ķirurģija
amenity	village_hall	lv	Pagastmāja
amenity	waste_basket	lv	Atkritumu grozs
amenity	wifi	lv	WiFi piekļuves punkts
amenity	youth_centre	lv	Jauniešu centrs
boundary	administrative	lv	Administratīvā robeža
building	bunker	lv	Bunkurs
building	chapel	lv	Kapela
building	church	lv	Baznīca
building	city_hall	lv	Rātsnams
building	commercial	lv	Tirdzniecības ēka
building	dormitory	lv	Kopmītnes
building	entrance	lv	Ēkas ieeja
building	faculty	lv	Fakultātes ēka
building	farm	lv	Saimniecības ēka
building	flats	lv	Dzīvokļi
building	garage	lv	Garāža
building	hall	lv	Zāle
building	hospital	lv	Slimnīcas ēka
building	hotel	lv	Viesnīca
building	house	lv	Māja
building	industrial	lv	Ražošanas ēka
building	office	lv	Biroju ēka
building	public	lv	Sabiedriskā ēka
building	residential	lv	Dzīvojamā ēka
building	retail	lv	Mazumtirdzniecības ēka
building	school	lv	Skolas ēka
building	shop	lv	Veikals
building	stadium	lv	Stadions
building	store	lv	Veikals
building	terrace	lv	Terase
building	tower	lv	Tornis
building	train_station	lv	Dzelzceļa stacija
building	university	lv	Universitātes ēka
highway	bridleway	lv	Izjādes taka
highway	bus_stop	lv	Autobusa pietura
highway	byway	lv	Blakusceļš
highway	construction	lv	Automaģistrāle būvniecības stadijā
highway	cycleway	lv	Veloceliņš
highway	emergency_access_point	lv	Ārkārtas piekļuves punkts
highway	footway	lv	Taka
highway	gate	lv	Vārti
highway	living_street	lv	Dzīvojamā zona
highway	motorway	lv	Automaģistrāle
highway	motorway_junction	lv	Automaģistrāles krustojums
highway	motorway_link	lv	Automaģistrāles pievedceļš
highway	path	lv	Taka
highway	pedestrian	lv	Gājēju ceļš
highway	platform	lv	Platforma
highway	primary	lv	Galvenais valsts ceļš
highway	primary_link	lv	Galvenais valsts ceļš
highway	raceway	lv	Sacensību trase
highway	residential	lv	Dzīvojamā
highway	road	lv	Ceļš
highway	secondary	lv	Sekundāras nozīmes ceļš
highway	secondary_link	lv	Sekundāras nozīmes ceļš
highway	steps	lv	Pakāpieni
highway	tertiary	lv	Pašvaldību autoceļi
highway	track	lv	Zemesceļš
highway	trail	lv	Taka
highway	trunk	lv	Maģistrālais ceļš
highway	trunk_link	lv	Maģistrālais ceļš
highway	unclassified	lv	Neklasificēts ceļš
highway	unsurfaced	lv	Ceļš bez seguma
historic	archaeological_site	lv	Arheoloģisku izrakumu vieta
historic	battlefield	lv	Kaujas lauks
historic	boundary_stone	lv	Robežstabs
historic	building	lv	Ēka
historic	castle	lv	Pils
historic	church	lv	Baznīca
historic	house	lv	Māja
historic	icon	lv	Ikona
historic	manor	lv	Muiža
historic	memorial	lv	Memoriāls
historic	mine	lv	Raktuves
