amenity	airport	vi	Sân bay
amenity	arts_centre	vi	Trung tâm Nghệ thuật
amenity	atm	vi	Máy Rút tiền Tự động
amenity	auditorium	vi	Phòng hội họp
amenity	bank	vi	Ngân hàng
amenity	bar	vi	Quán Rượu
amenity	bench	vi	Ghế
amenity	bicycle_parking	vi	Chỗ Đậu Xe đạp
amenity	bicycle_rental	vi	Chỗ Mướn Xe đạp
amenity	brothel	vi	Nhà chứa
amenity	bureau_de_change	vi	Tiệm Đổi tiền
amenity	bus_station	vi	Trạm Xe buýt
amenity	cafe	vi	Quán Cà phê
amenity	car_rental	vi	Chỗ Mướn Xe
amenity	car_sharing	vi	Chia sẻ Xe cộ
amenity	car_wash	vi	Tiệm Rửa Xe
amenity	casino	vi	Sòng bạc
amenity	cinema	vi	Rạp phim
amenity	clinic	vi	Phòng khám
amenity	club	vi	Câu lạc bộ
amenity	college	vi	Trường Cao đẳng
amenity	community_centre	vi	Trung tâm Cộng đồng
amenity	courthouse	vi	Tòa
amenity	crematorium	vi	Lò Hỏa táng
amenity	dentist	vi	Nha sĩ
amenity	doctors	vi	Bác sĩ
amenity	dormitory	vi	Ký túc xá
amenity	drinking_water	vi	Vòi Nước uống
amenity	driving_school	vi	Trường Lái xe
amenity	embassy	vi	Tòa Đại sứ
amenity	emergency_phone	vi	Điện thoại Khẩn cấp
amenity	fast_food	vi	Nhà hàng Ăn nhanh
amenity	ferry_terminal	vi	Trạm Phà
amenity	fire_hydrant	vi	Vòi nước Máy
amenity	fire_station	vi	Trạm Cứu hỏa
amenity	fountain	vi	Vòi nước
amenity	fuel	vi	Cây xăng
amenity	grave_yard	vi	Nghĩa địa
amenity	gym	vi	Nhà Thể dục
amenity	hall	vi	Hội trường
amenity	health_centre	vi	Trung tâm Y tế
amenity	hospital	vi	Bệnh viện
amenity	hotel	vi	Khách sạn
amenity	ice_cream	vi	Tiệm Kem
amenity	kindergarten	vi	Tiểu học
amenity	library	vi	Thư viện
amenity	market	vi	Chợ
amenity	marketplace	vi	Chợ phiên
amenity	mountain_rescue	vi	Đội Cứu nạn Núi
amenity	nightclub	vi	Câu lạc bộ Đêm
amenity	nursery	vi	Nhà trẻ
amenity	nursing_home	vi	Viện Dưỡng lão
amenity	office	vi	Văn phòng
amenity	park	vi	Công viên
amenity	parking	vi	Chỗ Đậu xe
amenity	pharmacy	vi	Nhà thuốc
amenity	place_of_worship	vi	Nơi Thờ phụng
amenity	police	vi	Cảnh sát
amenity	post_box	vi	Hòm thư
amenity	post_office	vi	Bưu điện
amenity	preschool	vi	Trường Mầm non
amenity	prison	vi	Nhà tù
amenity	pub	vi	Quán rượu
amenity	public_building	vi	Tòa nhà Công cộng
amenity	public_market	vi	Chợ phiên
amenity	reception_area	vi	Phòng Tiếp khách
amenity	restaurant	vi	Nhà hàng
amenity	retirement_home	vi	Nhà về hưu
amenity	sauna	vi	Nhà Tắm hơi
amenity	school	vi	Trường học
amenity	shelter	vi	Nơi Trú ẩn
amenity	shop	vi	Tiệm
amenity	shopping	vi	Tiệm
amenity	studio	vi	Studio
amenity	supermarket	vi	Siêu thị
amenity	taxi	vi	Taxi
amenity	telephone	vi	Điện thoại Công cộng
amenity	theatre	vi	Nhà hát
amenity	toilets	vi	Vệ sinh
amenity	townhall	vi	Thị sảnh
amenity	university	vi	Trường Đại học
amenity	vending_machine	vi	Máy Bán hàng
amenity	village_hall	vi	Trụ sở Làng
amenity	waste_basket	vi	Thùng rác
amenity	wifi	vi	Điểm Truy cập Không dây
amenity	youth_centre	vi	Trung tâm Thanh niên
boundary	administrative	vi	Biên giới Hành chính
building	apartments	vi	Khối Căn hộ
building	block	vi	Khối cao ốc
building	bunker	vi	Boong ke
building	chapel	vi	Nhà nguyện
building	church	vi	Nhà thờ
building	city_hall	vi	Trụ sở Thành phố
building	commercial	vi	Tòa nhà Thương mại
building	dormitory	vi	Ký túc xá
building	entrance	vi	Cửa vào
building	faculty	vi	Tòa nhà Trường học
building	farm	vi	Công trình Nông trại
building	garage	vi	Ga ra
building	hall	vi	Hội trường
building	hospital	vi	Tòa nhà Bệnh viện
building	hotel	vi	Khách sạn
building	house	vi	Nhà ở
building	industrial	vi	Tòa nhà Công nghiệp
building	office	vi	Tòa nhà Văn phòng
building	public	vi	Tòa nhà Công cộng
building	residential	vi	Nhà ở
building	retail	vi	Tòa nhà Cửa hàng
building	school	vi	Nhà trường
building	shop	vi	Tiệm
building	stadium	vi	Sân vận động
building	store	vi	Tiệm
building	terrace	vi	Thềm
building	tower	vi	Tháp
building	train_station	vi	Nhà ga
building	university	vi	Tòa nhà Đại học
