amenity	airport	ja	空港
amenity	arts_centre	ja	アートセンター
amenity	atm	ja	ATM
amenity	auditorium	ja	講堂
amenity	bank	ja	銀行
amenity	bar	ja	バー (立ち飲み屋)
amenity	bench	ja	ベンチ
amenity	bicycle_parking	ja	駐輪場
amenity	bicycle_rental	ja	レンタサイクル
amenity	brothel	ja	売春宿
amenity	bus_station	ja	バス停
amenity	cafe	ja	喫茶店
amenity	car_rental	ja	レンタカー
amenity	car_wash	ja	洗車
amenity	casino	ja	賭場
amenity	cinema	ja	映画館
amenity	clinic	ja	クリニック
amenity	club	ja	クラブ
amenity	college	ja	大学
amenity	community_centre	ja	コミュニティセンター
amenity	courthouse	ja	裁判所
amenity	dentist	ja	歯科医
amenity	dormitory	ja	寮
amenity	drinking_water	ja	飲み水
amenity	driving_school	ja	自動車学校
amenity	embassy	ja	大使館
amenity	emergency_phone	ja	緊急電話
amenity	fast_food	ja	ファストフード
amenity	ferry_terminal	ja	フェリー乗り場
amenity	fire_hydrant	ja	消火栓
amenity	fire_station	ja	消防署
amenity	fountain	ja	噴水
amenity	grave_yard	ja	墓地
amenity	gym	ja	フィットネスセンター
amenity	hall	ja	ホール
amenity	health_centre	ja	保健所
amenity	hospital	ja	病院
amenity	hotel	ja	ホテル
amenity	ice_cream	ja	アイスクリーム販売店
amenity	kindergarten	ja	幼稚園
amenity	library	ja	図書館
amenity	market	ja	市場
amenity	marketplace	ja	市場
amenity	mountain_rescue	ja	山岳救助
amenity	nightclub	ja	ナイトクラブ
amenity	nursery	ja	保育所
amenity	nursing_home	ja	特別養護老人ホーム
amenity	park	ja	公園
amenity	parking	ja	駐車場
amenity	pharmacy	ja	薬局
amenity	place_of_worship	ja	神社仏閣
amenity	police	ja	警察所
amenity	post_box	ja	郵便ポスト
amenity	post_office	ja	郵便局
amenity	prison	ja	刑務所
amenity	pub	ja	パブ（立ち吞み屋）
amenity	public_building	ja	公共建築物
amenity	public_market	ja	公設市場
amenity	restaurant	ja	レストラン
amenity	retirement_home	ja	老人ホーム
amenity	sauna	ja	サウナ
amenity	school	ja	学校
amenity	shelter	ja	避難所
amenity	shop	ja	店舗
amenity	shopping	ja	ショッピング
amenity	social_club	ja	社交クラブ
amenity	studio	ja	スタジオ
amenity	supermarket	ja	スーパーマーケット
amenity	taxi	ja	タクシー乗り場
