amenity	airport	et	Lennujaam
amenity	atm	et	Pangaautomaat
amenity	auditorium	et	Auditoorium
amenity	bank	et	Pank
amenity	bar	et	Baar
amenity	bench	et	Pink
amenity	bicycle_parking	et	Jalgrattaparkla
amenity	bicycle_rental	et	Jalgrattarent
amenity	brothel	et	Lõbumaja
amenity	bureau_de_change	et	Rahavahetus
amenity	bus_station	et	Bussijaam
amenity	cafe	et	Kohvik
amenity	car_rental	et	Autorent
amenity	car_wash	et	Autopesu
amenity	casino	et	Kasiino
amenity	cinema	et	Kino
amenity	clinic	et	Kliinik
amenity	club	et	Klubi
amenity	courthouse	et	Kohtuhoone
amenity	crematorium	et	Krematoorium
amenity	dentist	et	Hambaarst
amenity	drinking_water	et	Joogivesi
amenity	driving_school	et	Autokool
amenity	embassy	et	Saatkond
amenity	fast_food	et	Kiirtoit
amenity	fire_station	et	Tuletõrjedepoo
amenity	fountain	et	Purskkaev
amenity	fuel	et	Kütus
amenity	grave_yard	et	Surnuaed
amenity	hospital	et	Haigla
amenity	hotel	et	Hotell
amenity	ice_cream	et	Jäätis
amenity	kindergarten	et	Lasteaed
amenity	library	et	Raamatukogu
amenity	market	et	Turg
amenity	marketplace	et	Turg
amenity	nightclub	et	Ööklubi
amenity	park	et	Park
amenity	parking	et	Parkimisplats
amenity	pharmacy	et	Apteek
amenity	police	et	Politsei
amenity	post_box	et	Postkast
amenity	post_office	et	Postkontor
amenity	preschool	et	Lasteaed
amenity	prison	et	Vangla
amenity	pub	et	Pubi
amenity	reception_area	et	Vastuvõtt
amenity	restaurant	et	Restoran
amenity	retirement_home	et	Vanadekodu
amenity	sauna	et	Saun
amenity	school	et	Kool
amenity	shop	et	Kauplus
amenity	supermarket	et	Supermarket
amenity	taxi	et	Takso
amenity	theatre	et	Teater
amenity	toilets	et	WC
amenity	university	et	Ülikool
amenity	waste_basket	et	Prügikast
amenity	wifi	et	WiFi
amenity	youth_centre	et	Noortekeskus
boundary	administrative	et	Halduspiir
building	bunker	et	Punker
building	chapel	et	Kabel
building	church	et	Kirik
building	commercial	et	Ärihoone
building	dormitory	et	Ühiselamu
building	faculty	et	Õppehoone
building	farm	et	Talumaja
building	flats	et	Korruselamu
building	garage	et	Garaaž
building	hospital	et	Haigla hoone
building	hotel	et	Hotell
building	house	et	Maja
building	industrial	et	Tööstushoone
building	office	et	Kontorihoone
building	public	et	Avalik hoone
building	school	et	Koolihoone
building	shop	et	Kauplus
building	stadium	et	Staadion
building	store	et	Kauplus
building	tower	et	Torn
building	train_station	et	Raudteejaam
building	university	et	Ülikoolihoone
highway	bridleway	et	Ratsatee
highway	bus_stop	et	Bussipeatus
highway	cycleway	et	Jalgrattatee
highway	footway	et	Jalgrada
highway	ford	et	Koolmekoht
highway	gate	et	Värav
highway	living_street	et	Õueala
highway	motorway	et	Kiirtee
highway	path	et	Rada
highway	pedestrian	et	Jalakäijatele
highway	platform	et	Platvorm
highway	road	et	Tee
highway	secondary	et	Tugimaantee
highway	steps	et	Trepp
highway	unsurfaced	et	Katteta tee
historic	battlefield	et	Lahinguväli
historic	boundary_stone	et	Piirikivi
historic	building	et	Hoone
historic	castle	et	Kindlus
historic	church	et	Kirik
historic	house	et	Maja
historic	icon	et	Ikoon
historic	manor	et	Mõis
historic	memorial	et	Memoriaal
historic	mine	et	Kaevandus
historic	monument	et	Mälestusmärk
historic	museum	et	Muuseum
historic	ruins	et	Varemed
historic	tower	et	Torn
historic	wreck	et	Vrakk
landuse	cemetery	et	Surnuaed
landuse	forest	et	Mets
landuse	grass	et	Muru
landuse	landfill	et	Prügimägi
landuse	meadow	et	Niit
landuse	mine	et	Kaevandus
landuse	mountain	et	Mägi
landuse	nature_reserve	et	Looduskaitseala
landuse	park	et	Park
landuse	quarry	et	Karjäär
landuse	railway	et	Raudtee
landuse	reservoir	et	Veehoidla
landuse	vineyard	et	Viinamarjaistandus
landuse	wetland	et	Soo
landuse	wood	et	Mets
leisure	garden	et	Aed
leisure	golf_course	et	Golfiväljak
leisure	ice_rink	et	Uisuväli
leisure	miniature_golf	et	Minigolf
leisure	nature_reserve	et	Looduskaitseala
leisure	park	et	park
leisure	pitch	et	Spordiväljak
leisure	playground	et	Mänguväljak
leisure	sports_centre	et	Spordikeskus
leisure	stadium	et	Saadion
leisure	swimming_pool	et	Ujula
leisure	water_park	et	Veepark
natural	bay	et	Laht
natural	beach	et	Rand
natural	cape	et	Neem
natural	cave_entrance	et	Koopa sissepääs
natural	channel	et	Kanal
natural	cliff	et	Kalju
natural	coastline	et	Rannajoon
natural	crater	et	Kraater
natural	fjord	et	Fjord
natural	geyser	et	Geiser
natural	glacier	et	Liustik
natural	heath	et	Nõmm
natural	hill	et	Mägi
natural	island	et	Saar
natural	land	et	Maa
natural	moor	et	Raba
natural	mud	et	Muda
natural	peak	et	Mäetipp
natural	reef	et	Riff
natural	river	et	Jõgi
natural	rock	et	Kivi
natural	spring	et	Allikas
natural	strait	et	Väin
natural	tree	et	Puu
natural	valley	et	Org
natural	volcano	et	Vulkaan
